,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,datetime,open,low,high,close
29,-2.4434614778659363,-0.2202036363448143,0.1552519191512355,0.027526007818049404,0.03621426869792759,-0.062291218546624616,0.08473508311762093,0.04037338061920858,0.012462446482399074,-0.010737838278409066,-0.02431526170235925,0.013095980537560377,-0.0049408419312655105,4.793269035316226e-17,4.22274904495755e-18,6.974288663325105e-19,9.430842022232815e-18,6.891590806418647e-19,2018-06-21T01:00:00.000000000Z,1.1577,1.15566,1.1577,1.15626
30,-2.4397625586858314,1.7446469959742736,0.181658579151108,0.036249185830911586,-0.022708757413422886,-0.05610739962901859,0.08618134659277266,0.0709953958615284,0.027781810232076876,-0.01529795636917782,-0.036117383773535766,0.01871902555908255,-0.001331458722426341,-2.1291539255434857e-15,-4.899869321808352e-18,2.4621581923353543e-18,5.577032720497512e-18,4.844740412011518e-19,2018-06-21T05:00:00.000000000Z,1.15626,1.1517,1.15673,1.15195
31,-2.4570818593952453,2.2649887425434394,0.16818709234554807,-0.017127349177924148,-0.0995754205154159,-0.05773082831938237,-0.0033142746150156516,0.024011377601195132,-0.044394849590954195,0.002789303544263472,0.013329356263711114,0.008670920512372938,0.0007212814691002646,1.0958604399879033e-16,7.59212647765265e-18,-2.951617513966663e-18,-5.0374982557190274e-18,-7.491082322059747e-19,2018-06-21T09:00:00.000000000Z,1.15194,1.1508,1.16113,1.15894
32,-2.441438119610389,1.8686427350961308,0.12089940933624965,-0.07267838291171876,-0.10858505747161445,-0.062199662889557715,-0.032821183785554896,0.0010061905898680952,-0.0113786444714331,0.006821214273321948,-0.002170384422391988,0.008815914562996028,0.0032673506366004187,-8.178716212448535e-17,-5.338888034677266e-18,1.0385811348134787e-18,-9.061988693998686e-18,-1.2281271939231394e-18,2018-06-21T13:00:00.000000000Z,1.15894,1.15754,1.16338,1.16074
33,-2.47868135071752,-0.10743935421199328,0.10916544766712176,-0.07552308286032909,-0.08092683178122263,-0.06216670644467541,-0.032937382888085856,0.0060592552421756115,0.0029345053661764572,0.004914386208780708,-0.0046763790147502995,0.007980297892326528,0.007885587515011628,-3.1693530343135446e-17,-3.572206745047674e-18,1.6272591512620407e-18,-7.096696122071898e-19,-8.744640512248378e-19,2018-06-21T17:00:00.000000000Z,1.16076,1.16026,1.16286,1.16028
34,-2.481844510550532,-0.15520520311788458,0.10868920634567635,-0.0719282999106514,-0.08085882324057904,-0.058744386628298784,-0.03245355275481767,0.003964966530533023,-0.004809224518104058,0.0030434985155424516,-0.009160245391786762,0.003545825458537343,0.00033980974716788073,2.042749853344103e-15,3.348256409481222e-18,-5.0296587020513e-18,2.9386372669289233e-18,-3.94753754726032e-18,2018-06-21T21:00:00.000000000Z,1.16035,1.16004,1.16178,1.16119
35,-2.482591891114598,-0.2400029563957926,0.10429232126378801,-0.07275803992496417,-0.0789872486613504,-0.055806778356473775,-0.03317909754875169,0.003557349575246294,-7.566009462669585e-05,0.0013814906086942295,-0.00970748234138312,0.0006819721732111223,-0.004629701228012828,3.113865252017478e-15,9.732651830332735e-19,-1.5949441402034155e-18,3.545957779223036e-18,-1.6127397781406962e-18,2018-06-22T01:00:00.000000000Z,1.16124,1.16006,1.16155,1.16136
36,-2.4011177279702025,1.9398890315557058,0.06894960992077495,-0.10729983742091131,-0.08390084640837427,-0.057215701217409085,-0.022915817185261436,0.0050449748111341145,-0.03254314129625623,-0.0010648822379485264,-0.004401973168088679,0.0008486174139776967,-0.0004275039289158107,-2.152662136450491e-15,-4.826694787486651e-18,-4.207807048862252e-19,-1.2850141310901436e-18,-2.290246187797219e-18,2018-06-22T05:00:00.000000000Z,1.16136,1.16136,1.16737,1.1669
37,-2.399019553003932,1.4104781028544944,0.05247395991895534,-0.11917028125069108,-0.07046555153535722,-0.05681346274817262,-0.02695766969896284,0.003399054512267454,0.011217026586077676,-0.0015415501565156722,-0.009025691551646158,0.0003037100218644401,-0.007090746552097941,9.709632437675962e-16,3.4630483174486165e-18,9.820879293696042e-20,-2.0671753304962388e-19,-4.554034753196904e-18,2018-06-22T09:00:00.000000000Z,1.16685,1.16322,1.16754,1.16542
38,-2.409513706238367,1.3263708748753251,0.06313752977564295,-0.10548325603007845,-0.06807990553025955,-0.052811259391707575,-0.025865412269694677,0.002714629467890592,0.005771180915808081,-0.0028352339017974587,-0.004081921895171653,-0.002059390465934099,-0.008284488356936936,-6.326137488720682e-17,3.676436945819642e-18,-1.11810644283468e-18,1.1968214378050229e-18,2.2889316127611605e-18,2018-06-22T13:00:00.000000000Z,1.16539,1.16174,1.16664,1.1648
39,-2.4342227751908667,-0.16699279668145373,0.05334326912760725,-0.10901717147753522,-0.04367262531351291,-0.05335012218494263,-0.02596634799397291,0.002125538444626027,-0.0036727593650660666,-0.004204518301701882,-0.006902217731049753,-0.0015450364815471694,0.003224436563373361,2.083271859889757e-15,8.083258595605375e-18,-8.678649158655294e-19,-4.4118553505548696e-18,4.2207035071267004e-18,2018-06-22T17:00:00.000000000Z,1.1648,1.16466,1.16676,1.16574
40,-2.426825232359997,-0.15342373371071072,0.04487600100577734,-0.11307086973672019,-0.04026572755945596,-0.0504550364495082,-0.02908907381523359,-5.2073220921991275e-06,0.007271760928683812,-0.005277806620376333,-0.0062612104465294095,-0.003021242858090415,0.0013976948235138776,3.3314106097932947e-17,4.206867655732235e-18,2.908546326358789e-18,-1.619855912830388e-19,5.000500009197914e-18,2018-06-24T21:00:00.000000000Z,1.16647,1.16518,1.16726,1.16566
41,-2.4283886796168455,0.013519077629226375,0.05079996279972141,-0.10289627145116755,-0.041587913364143025,-0.0459882655517947,-0.029326459168988045,-0.004605141416893033,0.004759124406926434,-0.006970266405029534,-0.010306101679676551,-0.005163001735682196,-0.0003239903422970124,-6.151011687181465e-17,-2.805935660732746e-18,1.2827901571798042e-19,-4.223683477864357e-18,2.8908529299319885e-18,2018-06-25T01:00:00.000000000Z,1.16564,1.16462,1.16608,1.16522
42,-2.39895582335871,1.326474400884106,0.050391863845267476,-0.10295409554800125,-0.05653585157852869,-0.041103301753474215,-0.031537568570912444,-0.00862755817602769,-0.0018958742861723997,-0.007300347902141757,-0.004033206177222486,-0.0072620970649034545,-0.0051213370765277565,-1.126060862743459e-15,7.448422235678346e-18,-6.537987774613441e-19,5.48794804536732e-19,6.399446336291829e-19,2018-06-25T05:00:00.000000000Z,1.16526,1.16284,1.16711,1.1659
43,-2.383242506072038,1.0172608933156468,0.030161818165656527,-0.11462645222354205,-0.03360604348781642,-0.04037096657926856,-0.020554794246988212,0.004371583360853649,-0.012028468065780179,-0.010271991786518839,0.0065778142528400835,-0.005045083074517949,-0.001080400318267572,-1.1641932543700514e-17,-3.549146220239222e-18,4.406493377532561e-18,-4.122968241402989e-18,2.6653181630313904e-18,2018-06-25T09:00:00.000000000Z,1.1659,1.16392,1.1702,1.16824
44,-2.3740943843647915,0.6799980484557224,0.012269627495648836,-0.1277716776958839,-0.022362074705833495,-0.03929931035621409,-0.025020426113945265,-0.0052365873930257465,-0.0024513491521056838,-0.010920655086506326,-0.007604047249124935,-0.004983681524416822,-0.0008802263693632186,2.145169186768644e-15,4.541905249206471e-19,-3.2366933783151605e-18,1.6746961817922719e-18,6.8713088137518955e-19,2018-06-25T13:00:00.000000000Z,1.16828,1.16714,1.17019,1.16917
45,-2.376311089082722,-0.1605780125982517,-0.0020909236290086878,-0.13414463916652797,0.0012174497612089234,-0.038511322309620746,-0.022136721860262047,-0.002361234512356312,-0.004450629707316502,-0.0125974787813252,-0.005899963869842468,-0.002798715915636685,0.0034713649587559854,-1.1045346140652229e-15,8.748223205164405e-19,4.4289199641969714e-18,-5.410823452248914e-20,2.2373810117981006e-18,2018-06-25T17:00:00.000000000Z,1.1691200000000002,1.1691200000000002,1.17134,1.17037
46,-2.3730467723982738,-0.3356459998207458,-0.00723683917972639,-0.13497522120144842,0.008883331141319362,-0.035998767917782545,-0.025566850604686886,-0.007719661798420402,0.003427397611160545,-0.012845702799066978,-0.009135639910695473,-0.001675639721198295,-3.567710616201555e-05,-1.3176125744226291e-17,-9.291225263631272e-19,6.309530419842863e-19,-3.1009407323717113e-18,5.753859464751489e-19,2018-06-25T21:00:00.000000000Z,1.17042,1.16989,1.17105,1.17042
47,-2.355419624689602,-0.008952705409497894,-0.013913030971254608,-0.13700851984700868,0.014297007585761093,-0.03304052985468914,-0.025087941624796637,-0.009706196476846233,-0.0027693672721129754,-0.013952445836971538,-0.0065410674001420855,7.432234474632086e-05,0.0004242347777353725,1.0758333786533576e-15,-4.608936253576335e-18,-3.2542325710220693e-18,-3.8775078794906234e-19,2.0379339459261866e-18,2018-06-26T01:00:00.000000000Z,1.17044,1.1701,1.17212,1.17144
48,-2.3355917923985943,1.289731865035053,0.0017961810040494656,-0.11777275546474235,-0.006230249040153403,-0.022259769829719167,-0.029118725193269305,-0.009177832222111713,0.027963705283196184,-0.014568253474558241,-0.0004918451623029982,0.00025319878372821904,0.0006950499708279261,-4.031473177257026e-17,-4.252422748272286e-18,-5.4793790355181885e-18,5.672152301359069e-18,2.0009952478128084e-18,2018-06-26T05:00:00.000000000Z,1.17147,1.16696,1.17188,1.16728
49,-2.3455298327397966,1.5238966234704334,0.025099845455993648,-0.0882383672313077,-0.014928815924040877,-0.013300343184517562,-0.027749369011067775,-0.014313733598743784,0.002406269657627172,-0.017300488119959156,-0.011611444977896852,-0.0028270504917717767,-0.0036840694930210787,-5.627936586485225e-19,-1.69034665610875e-18,-2.5758471635944333e-18,-6.937362739539086e-19,1.5077029709294799e-18,2018-06-26T09:00:00.000000000Z,1.16728,1.16511,1.16845,1.16713
50,-2.359626065913648,0.9336307354152555,0.029577177650348636,-0.07655143751996253,-0.009268598622725563,-0.007360181467608752,-0.029448674128633563,-0.010734010448981625,0.00888629754480626,-0.018342489146291364,-0.010534203980812552,-0.0013849245039620453,-0.0007221646004874535,-1.1156339365102618e-15,1.4638639591452508e-18,2.3410523018539724e-18,-4.623038404321243e-19,-9.657747071107882e-19,2018-06-26T13:00:00.000000000Z,1.16714,1.16498,1.16774,1.16582
51,-2.3892890707181267,0.005055001331657499,0.04333853990382313,-0.055714134664305956,0.0005673051769503506,-0.0015823238662497187,-0.028770248536258012,-0.004861012865554303,0.00696843991302323,-0.01926644998007115,-0.004249236206862143,-0.00036114077866242954,-0.0034956764823769145,-1.0481281891835724e-15,-5.117550297845761e-18,1.604624822308114e-19,-2.0513060038529592e-19,-1.149307579237893e-20,2018-06-26T17:00:00.000000000Z,1.16577,1.1634799999999998,1.16608,1.16465
52,-2.396558111533793,-0.46066512653097536,0.04222011682215633,-0.05113828281497554,0.004919323626922903,0.0025421618667390493,-0.02973075501718214,-0.0048403057768751055,-0.005657301924553044,-0.01999563790797254,-0.00970522586837819,0.0004737797029509918,-0.0009526672196248015,-9.446017442083793e-20,-1.6926814272004361e-18,1.460570697022609e-18,-1.0271535849862404e-18,1.0742376745986749e-18,2018-06-26T21:00:00.000000000Z,1.16457,1.16438,1.16545,1.16544
53,-2.3762658314319385,0.08240923297295316,0.03449418730416929,-0.05605302096684338,-0.0038773613741655967,0.0071980058849137225,-0.033454892243648594,-0.005247395840852624,-0.0013489052416643227,-0.02012511967215354,-0.012284775638875983,0.001895207726348532,0.0022427132987127875,-3.8181099036277e-17,2.3486322722911238e-18,-4.868478336196826e-18,-2.83505041924349e-18,-2.8861383585979743e-18,2018-06-27T01:00:00.000000000Z,1.16538,1.16495,1.16645,1.1654799999999998
54,-2.361095746999239,1.0982114577954054,0.04397784831046786,-0.04358413882983267,-0.022658749068929597,0.015179364005670134,-0.035705443609377614,0.0002240213519138302,0.014758667413292193,-0.02037554286886075,-0.0024576448252697576,0.0031751732610998886,0.0061214025876293885,9.820124170201605e-16,4.413841320559373e-18,-1.3946613773740923e-18,1.468442503451886e-18,5.025653615494998e-19,2018-06-27T05:00:00.000000000Z,1.1654799999999998,1.16236,1.1672,1.16276
55,-2.3698902274587463,1.8378294777938353,0.07207906452404095,-0.012993386965521637,-0.0370967479616514,0.02425936144625922,-0.03286516769829764,-0.003954797879015721,0.015556235194459754,-0.021761078376123816,-0.007522404810615699,0.0037754349788351412,0.006420177546711356,-2.149420687221195e-15,-3.167919326716284e-18,-5.822555465190705e-19,-2.7006805873011726e-18,-1.5372715662984716e-18,2018-06-27T09:00:00.000000000Z,1.16272,1.1594,1.16436,1.15971
56,-2.4042381750907764,1.246214964877346,0.09381812809153202,0.014827049191050002,-0.03205366718884783,0.030838932958637016,-0.028727484064710766,-0.003836521188493301,0.005245571545823144,-0.023590243358703255,-0.009073854618432228,0.004064932312262786,0.0040766790634747425,3.1211548552607443e-15,-7.67597697888203e-19,-4.1199358761046995e-18,8.388553226529581e-18,7.800920723802647e-19,2018-06-27T13:00:00.000000000Z,1.15971,1.15751,1.16132,1.15828
57,-2.4519190994958455,0.1725097297457242,0.1177369276238696,0.046176502170291754,-0.01850373347640522,0.037804841322563794,-0.02485754962899202,0.003909031077295268,0.013383137367389115,-0.02503149758963514,0.006347568192030726,0.0047196758871904335,-0.0025714061160546924,9.976269337525513e-16,1.216804739464759e-18,-1.7937970654368633e-18,3.8708985298729763e-19,-2.599331286479102e-18,2018-06-27T17:00:00.000000000Z,1.15828,1.15403,1.1589200000000002,1.15542
58,-2.458907200233557,0.26237161166881123,0.12212689712957762,0.05350827967641578,-0.020357374275973648,0.0419467648643908,-0.021623209259927428,-0.007316974685535482,-0.011402023951793322,-0.02667997774335338,-0.014912505062386889,0.004635194080232975,0.00015749822978302605,1.047170995787363e-15,-2.9733553033108596e-18,2.9489044197615834e-18,-3.3401381480782438e-18,1.8023755200534834e-18,2018-06-27T21:00:00.000000000Z,1.15534,1.15534,1.15654,1.15652
59,-2.46450236781402,-0.0750442318431907,0.11306445025473996,0.04863408028754827,-0.014581824863635396,0.04511114770418826,-0.022026357399021954,-0.004854056825035208,-0.0026433370966431396,-0.027228891964416923,-0.011710247945175781,0.0058431699317891645,0.002221807708096744,5.4791752236212666e-18,-2.368696353289152e-18,6.457376358287409e-19,3.508985131444404e-18,7.64485205595755e-19,2018-06-28T01:00:00.000000000Z,1.15652,1.15598,1.15726,1.15627
60,-2.448438762625525,1.190755531246257,0.1204374052876191,0.05828315437591244,-0.03719354129386301,0.053273814741841966,-0.021535071249068866,-0.0018183528931144642,0.0006519378040197801,-0.028150247644327553,-0.0059517929411464915,0.001964999350199642,-0.008306736155487158,-1.040162150214822e-15,1.1732569202523123e-18,1.3687521410662082e-18,2.411278502386562e-18,-2.8700075376464128e-19,2018-06-28T05:00:00.000000000Z,1.15632,1.15272,1.1570200000000002,1.15549
