,Unnamed: 0,0,1,2,3,4,5,6,7,8,open,low,high,close,action,P/L,Total profit
113,113,0.2475515028706517,0.24000442282176035,0.2443807647532908,0.24859876195835695,0.18880001587805653,0.3338366828815508,0.5642680632139252,0.5310718865085254,0.26134523948327754,1.14879,1.1432200000000001,1.15035,1.1492,short,0,0.01599999999999999
114,114,0.2481143757739504,0.249203892083149,0.25503716306975915,0.2551266178953292,0.1823164761299884,0.38752940392382224,0.5772494123731383,0.5192631169027645,0.2657131210510157,1.14904,1.14798,1.1545100000000001,1.1521,short_buy,-0.001,0.014999999999999989
115,115,0.25520657435551064,0.26125608137992073,0.2640592818124832,0.2714687675858189,0.2784283370382132,0.4651059075583876,0.5002975369136327,0.44234447379225134,0.2631073544107017,1.15219,1.15201,1.15996,1.15936,short,0,0.014999999999999989
116,116,0.2699313295057977,0.2636886333480761,0.26726067878570803,0.2638379290939792,0.18117854874563352,0.4726469208404338,0.6011412013270377,0.4130648792771701,0.2906792132307786,1.15873,1.15344,1.16106,1.1559700000000002,short_buy,0.002,0.016999999999999987
117,117,0.25937183383991885,0.2627598407784165,0.2684472105310294,0.2681373100731572,0.14758984333650896,0.5082191400531653,0.6072210699650309,0.39793735914800205,0.29601796823555965,1.15404,1.1539700000000002,1.16064,1.15788,short,0,0.016999999999999987
118,118,0.2681751660475066,0.266121185316232,0.27429031969194945,0.2672144063027577,0.14827458452418754,0.5728300789828378,0.6870806471921103,0.4020120972229327,0.31315312549875884,1.15795,1.15658,1.16216,1.15747,hold,0.00021000000000002145,0.016999999999999987
119,119,0.2668017561634584,0.256965944272446,0.25870869526282825,0.2503995498030388,0.17822126071768815,0.4368204433489001,0.5791511841036672,0.3282633964191245,0.3048824095370481,1.15734,1.14962,1.15802,1.15,short_buy,0.002,0.01899999999999999
120,120,0.2505910165484632,0.2452454666076957,0.2482761708605713,0.23972988182329774,0.19531001905366785,0.3056340999016802,0.5694140895276341,0.3048851245460585,0.3055725263911288,1.15014,1.14496,1.15272,1.14526,short,0,0.01899999999999999
121,121,0.2398739164696608,0.24692613887660306,0.2446046386675023,0.25359594822734993,0.2073211072298084,0.3836484698287074,0.3298965658903293,0.3908669648694752,0.2356890233661255,1.1453799999999998,1.1433200000000001,1.1534799999999998,1.15142,short_buy,-0.001,0.017999999999999988
122,122,0.25396825396825395,0.2503538257408228,0.2496641891286824,0.2424535734383797,0.1557074997353657,0.3730478306415384,0.6204952489640563,0.31043128080770177,0.30952500472714434,1.15164,1.1455799999999998,1.15503,1.14647,short,0,0.017999999999999988
123,123,0.24232804232804256,0.23697478991596624,0.24603743171845646,0.2441193021947105,0.18363303165025932,0.3199314322813506,0.4718283711597423,0.30643899518086515,0.27626979436775045,1.14647,1.14396,1.14898,1.14721,hold,-0.0009399999999999629,0.017999999999999988
124,124,0.24415175053472946,0.2341441839893852,0.232381122951554,0.2259538548114803,0.214833412723616,0.21864124581539565,0.4653516174193794,0.33234907797820434,0.2689033887108796,1.1472799999999999,1.13786,1.1477,1.13914,short_buy,0.002,0.01999999999999999
125,125,0.2260947877969153,0.22436974789915992,0.22734395988179465,0.22221722003376454,0.2006457076320525,0.21753654338234266,0.442408327911274,0.4239579374584016,0.24486849957660214,1.13926,1.13561,1.1432799999999999,1.1374799999999998,short,0,0.01999999999999999
126,126,0.22192952831250712,0.2217160548429899,0.2227769320318796,0.2286325267304444,0.20591854557002226,0.26913313386558685,0.3439312638621987,0.4368381738586025,0.2168357198757947,1.13741,1.13357,1.14208,1.1403299999999998,short_buy,-0.001,0.01899999999999999
127,127,0.226274907125971,0.2207651481645292,0.22837377988716745,0.2218570624648288,0.17638536043188313,0.2945434732339012,0.518224539244495,0.4507514910608288,0.2482686697618371,1.13934,1.1360700000000001,1.14165,1.13732,short,0,0.01899999999999999
128,128,0.22172689406731985,0.21441839893852266,0.2238291394286737,0.21555430500844133,0.15810243992801948,0.2886301672245325,0.6234462079415649,0.436410825391564,0.26952010141943616,1.13732,1.13404,1.13878,1.13452,short_buy,0.002,0.02099999999999999
129,129,0.21519756838905774,0.20835913312693494,0.21523238112295184,0.20801350590883533,0.1856971789986239,0.27935088468382924,0.6088834282538393,0.3946694188341193,0.2710028862863232,1.13442,1.1302,1.13604,1.13117,short,0,0.02099999999999999
130,130,0.2078126758977824,0.22251216275984065,0.21653084982537815,0.22987056837366346,0.19227334074309305,0.3888719792104137,0.457583883820001,0.39054453515857795,0.2369768797732261,1.13114,1.13078,1.14244,1.14088,short_buy,-0.001,0.01999999999999999
131,131,0.2295170550489697,0.22954444935869114,0.2309035551177577,0.2250759707371976,0.22034442150947392,0.4354253950080164,0.6266982049441894,0.4564021819503888,0.2595839860429493,1.14078,1.1372,1.14562,1.13875,short,0,0.01999999999999999
132,132,0.22512664640324215,0.22246793454223804,0.2267395003134236,0.2293753517163761,0.14997155181539112,0.4349949429285396,0.4965919630157548,0.4299976683364233,0.2364112589653227,1.13883,1.13534,1.14242,1.14066,short_buy,-0.001,0.01899999999999999
133,133,0.2291568163908589,0.2255417956656348,0.23529148383630336,0.2339223410241981,0.14288927701915952,0.5089189160791112,0.4880820651688999,0.4804631300331953,0.2255063307693243,1.14062,1.13916,1.14381,1.14268,short,0,0.01899999999999999
134,134,0.23383991894630204,0.2393188854489164,0.2360750425360438,0.2336072031513787,0.2805751825976501,0.5762018881319806,0.6239184913752363,0.4155231882433561,0.2671699138177536,1.1427,1.13951,1.15004,1.14254,hold,-5.999999999997102e-05,0.01899999999999999
135,135,0.2337498592817742,0.22750995134896085,0.2263141398764219,0.2195835678109173,0.199805493807558,0.43177955669250606,0.6447999080142123,0.3360712776974153,0.28698920623093,1.14266,1.13515,1.1447,1.13631,short_buy,0.002,0.02099999999999999
136,136,0.2197230665315768,0.2103494029190626,0.2183666159219127,0.2137310073157008,0.1942977929501429,0.28289026975109377,0.4409014579304877,0.33138101509731105,0.2450108375661172,1.1364299999999998,1.1316,1.13694,1.13371,short,0,0.02099999999999999
137,137,0.2104694360013509,0.20194604157452475,0.1958672875436556,0.1867642093415869,0.18834021382449456,0.08723012691145157,0.26785130487625985,0.31392012752593634,0.20906997222046775,1.13232,1.12155,1.13314,1.12173,short_buy,0.002,0.022999999999999993
138,138,0.1868738038950804,0.19367536488279524,0.19606877406644574,0.20328643781654496,0.2208769979887795,0.2326515044332895,0.2406900603979568,0.34134902486590696,0.1911667418559179,1.12184,1.12164,1.1294,1.12907,short,0,0.022999999999999993
139,139,0.202949454013284,0.20561698363555966,0.20654607325154475,0.20749577940348932,0.2931089234677676,0.361730174090092,0.41068178739431865,0.3423650481712929,0.22147217895574334,1.1289799999999999,1.12632,1.1348,1.13094,short_buy,-0.001,0.021999999999999992
140,140,0.20713722841382431,0.2088677576293674,0.2082027402167099,0.21186268992684346,0.2926226579866624,0.4100386844093301,0.4228617188482016,0.4542776865798932,0.20182434512687647,1.13084,1.12706,1.1362700000000001,1.1328799999999999,short,0,0.021999999999999992
141,141,0.21082967465946176,0.22169394073418836,0.21962030984149747,0.2320315137872821,0.2087799036731237,0.5723581450112167,0.3605212830884617,0.4972443133353727,0.1793098014200858,1.13248,1.13216,1.1420700000000001,1.14184,short_buy,-0.001,0.02099999999999999
142,142,0.23086795001688584,0.2314683768244141,0.23582878123041104,0.23972988182329774,0.14186381920186306,0.6617441988097674,0.3895786471921991,0.5464246305828842,0.1808856656225553,1.1413799999999998,1.1394,1.14649,1.14526,short,0,0.02099999999999999
143,143,0.2403242147922995,0.2330827067669172,0.22790364466732366,0.22124929656724807,0.1754558325394305,0.5656470158566771,0.5479386432565356,0.5191096013121027,0.22354075657163391,1.1455799999999998,1.13586,1.1472200000000001,1.13705,short_buy,0.002,0.022999999999999993
144,144,0.2204660587639311,0.2226669615214506,0.229425987283962,0.2245582442318516,0.16323965279983066,0.5475763729966913,0.4517424585487906,0.5184783657734807,0.20489703472038595,1.13676,1.1365399999999999,1.1425100000000001,1.13852,short,0,0.022999999999999993
145,145,0.22400090059664493,0.22459088898717355,0.23291842034566115,0.22818232976927444,0.136263496348047,0.5778658227697057,0.442492753220916,0.4690216646506154,0.21255907495143306,1.1383299999999998,1.1381,1.1433799999999998,1.1401299999999999,short_buy,-0.001,0.021999999999999992
146,146,0.22870651806822015,0.22180451127819564,0.2209635533267664,0.21346088913899872,0.14342185349846512,0.4821010156546946,0.5315359492200163,0.4019978930759117,0.2430921065777881,1.14042,1.13276,1.14212,1.1335899999999999,short,0,0.021999999999999992
147,147,0.21438703140830814,0.2134453781512604,0.22038148114981665,0.21159257175014085,0.14636921774108186,0.4561075195571529,0.5157988978212477,0.27433909008049423,0.2592433811868716,1.13406,1.1325,1.13834,1.13276,hold,0.0006299999999998864,0.021999999999999992
148,148,0.2113475177304967,0.20473241928350314,0.20972508283334826,0.2038716938660665,0.1798388377262623,0.3800847803723535,0.4775065937397242,0.33172283504254524,0.2397681086597553,1.13271,1.12774,1.1344,1.12933,short_buy,0.002,0.023999999999999994
149,149,0.20308454351007554,0.2144626271561258,0.20748634369123334,0.22039392234102456,0.20586892664337889,0.4814195322967013,0.3320448266712103,0.4054904182509935,0.1924751996536541,1.12904,1.1267399999999999,1.1388,1.13667,short,0,0.023999999999999994
150,150,0.2206686930091184,0.21751437417072092,0.2257992298737355,0.22631401238041654,0.17040793373557744,0.5742420368828703,0.3886646007420221,0.4569501627025533,0.1933110864546181,1.13685,1.1349200000000002,1.14018,1.1393,short_buy,-0.001,0.022999999999999993
151,151,0.22476640774513126,0.2172490048651042,0.21599355243127105,0.2089589195272936,0.15382859637980312,0.4466734449672797,0.5037614731307097,0.481044741168568,0.21549476928944147,1.13867,1.1305399999999999,1.14006,1.1315899999999999,short,0,0.022999999999999993
152,152,0.21695373184734884,0.21260504201680702,0.21910539983881108,0.21762521102982574,0.16144344765534033,0.4551613506973467,0.4636948007415925,0.4959211987961003,0.2044613984852237,1.1352,1.1319299999999999,1.13796,1.13544,short_buy,-0.001,0.021999999999999992
153,153,0.21733648542159176,0.22125165855816056,0.21894868809886295,0.21512661789532905,0.19994773473060232,0.46709464508885706,0.5646272220560878,0.4050516675582188,0.2430650783289877,1.13537,1.13186,1.1418700000000002,1.1343299999999998,short,0,0.021999999999999992
154,154,0.21510750872452988,0.20858027421494907,0.21724724635085524,0.21537422622397293,0.12398777389647507,0.3834484083919083,0.3974046578584053,0.4020743944507327,0.20855593828973096,1.13438,1.1311,1.13614,1.13444,hold,-0.0003100000000000545,0.021999999999999992
155,155,0.21533265788584924,0.21988058381247266,0.21953076027581275,0.22266741699493556,0.24515719275960626,0.5100723560035204,0.4526803005217722,0.4722029569000689,0.20495825104318724,1.13448,1.13212,1.14125,1.13768,short_buy,-0.001,0.02099999999999999
156,156,0.22188449848024291,0.22240159221583386,0.2282842303214832,0.22327518289251566,0.2167023922938499,0.6098221316373257,0.6286078479511344,0.4318201539558697,0.2495356986415394,1.13739,1.1360299999999999,1.14239,1.13795,short,0,0.02099999999999999
157,157,0.2260047281323875,0.2265811587793012,0.2261126533536312,0.21780528981429412,0.2263251561342225,0.5971485478671904,0.6599571280223364,0.4275189300845328,0.2572460385372185,1.1392200000000001,1.13506,1.14428,1.13552,short_buy,0.002,0.022999999999999993
158,158,0.21749408983451535,0.21727111897390528,0.2161726515626404,0.20943162633652224,0.18641830739917434,0.4019359412291424,0.5368170515839934,0.309205537889019,0.2549617972641558,1.13544,1.1306200000000002,1.1400700000000001,1.1318,short,0,0.022999999999999993
159,159,0.20893842170437912,0.21437417072092005,0.2180979672248586,0.22084411930219505,0.2063783476235842,0.5122793804128418,0.40525061848793537,0.4627078867891958,0.19769285857561714,1.13164,1.1314799999999998,1.13876,1.13687,short_buy,-0.001,0.021999999999999992
160,160,0.2208938421704377,0.21567890314020371,0.22176949941792767,0.2183455261676988,0.1937321371864084,0.5328991356569266,0.5203286919808823,0.4805489894405891,0.21829809419894464,1.13695,1.1331200000000001,1.13935,1.13576,short,0,0.021999999999999992
161,161,0.21902510413148715,0.20981866430782856,0.2080908032596044,0.20655036578503108,0.17407973430718746,0.2752977673186285,0.3801911347580825,0.2895759193895968,0.22523952078749185,1.13612,1.12701,1.1367,1.13052,short_buy,0.002,0.023999999999999994
162,162,0.2058763931104356,0.20780628040689988,0.21473985851168625,0.216094541361846,0.07898671535937335,0.3741763919562079,0.2827741009575634,0.39669369930540216,0.18281881860974608,1.13028,1.12998,1.1357899999999999,1.13476,short,0,0.023999999999999994
163,163,0.21596307553754365,0.21764705882352933,0.2230679681203545,0.2195610579628592,0.08600613951519001,0.5647315927903557,0.5531941805944347,0.4420661185604932,0.23011003841775984,1.13476,1.1337,1.14024,1.1363,short_buy,-0.001,0.022999999999999993
164,164,0.21992570077676454,0.2257850508624505,0.22862004119280024,0.22275745638716973,0.13799023499523658,0.7111680260882624,0.7369775971454691,0.491570819682931,0.2580614536767065,1.13652,1.13618,1.14392,1.13772,short,0,0.022999999999999993
165,165,0.22231228188675006,0.2360459973463071,0.23036625772365005,0.23815419245920116,0.1357375357256272,0.8412554843339766,0.755979868497567,0.5565266771192796,0.25046229239871404,1.13758,1.13696,1.14856,1.14456,short_buy,-0.001,0.021999999999999992
166,166,0.23845547675334894,0.23352498894294596,0.22734395988179465,0.2215419245920094,0.11734545358314807,0.6407019483886894,0.77792822231328,0.4612856494858377,0.27796692610347784,1.14475,1.13561,1.14742,1.1371799999999999,short,0,0.021999999999999992
167,167,0.22163683440279155,0.2256523662096421,0.2285304916271155,0.2293978615644348,0.123041706361808,0.6299046852907335,0.5642861504234128,0.4604936649974736,0.2341047850783771,1.1372799999999998,1.13614,1.14386,1.14067,short_buy,-0.001,0.02099999999999999
168,168,0.2292693909715188,0.2215833701901815,0.2244559863884661,0.21712999437253794,0.0905611569810522,0.4853173199529855,0.5871214863620581,0.35230636269003207,0.2610135602249067,1.14067,1.13432,1.14202,1.1352200000000001,short,0,0.02099999999999999
169,169,0.2173139705054597,0.2291021671826629,0.2265156263992121,0.23477771525042215,0.13430189478141208,0.6505084691341413,0.4719381872081788,0.4958326291553949,0.2089029829552553,1.1353600000000001,1.13524,1.14542,1.14306,short_buy,-0.001,0.01999999999999999
170,170,0.23442530676573226,0.23321539141972605,0.2433061699650759,0.2379741136747328,0.10608526516354397,0.7405912958393523,0.5667179315983536,0.5149132566786946,0.22439358300162232,1.14296,1.1427399999999999,1.1472799999999999,1.14448,short,0,0.01999999999999999
171,171,0.2361364403917597,0.2321981424148612,0.2420077012626491,0.24249859313449654,0.08319440033873188,0.7071022028766353,0.3910847255249509,0.4699344765870903,0.1978440426299312,1.14372,1.14216,1.1468200000000002,1.14649,short_buy,-0.001,0.01899999999999999
172,172,0.24237307216030626,0.2385670057496683,0.22038148114981665,0.21544175576814895,0.11745461522176352,0.4887445181715378,0.6559401697827919,0.3704304519625313,0.27534911051283045,1.14649,1.1325,1.1497,1.13447,short,0,0.01899999999999999
173,173,0.2149499043116063,0.21959310039805385,0.2168218859138536,0.22658413055711915,0.17907139832751134,0.4359623166622539,0.2947660865700529,0.4059708149493176,0.19337358798606766,1.13431,1.13091,1.1411200000000001,1.13942,short_buy,-0.001,0.017999999999999988
174,174,0.2261848474614432,0.22131800088456427,0.22503805856541584,0.2267867191896457,0.1356945326558696,0.4798329176712462,0.3744730945888967,0.4301461887808816,0.2045009214178572,1.1393,1.13458,1.1419,1.13951,short,0,0.017999999999999988
175,175,0.2271755037712484,0.23540468819106575,0.2365451777558881,0.2447270680922902,0.08483844077484916,0.7000882277310542,0.3977152761633785,0.5917929877196391,0.17730580774060636,1.13974,1.13972,1.1482700000000001,1.1474799999999998,short_buy,-0.001,0.016999999999999987
176,176,0.24516492176066626,0.2358690844758956,0.2420748634369125,0.2372763083849184,0.08426286122578598,0.6553164728757258,0.5276553200858739,0.4745848907077755,0.2267758472055403,1.14773,1.14219,1.14848,1.1441700000000001,short,0,0.016999999999999987
177,177,0.2371496116176965,0.25214506855373736,0.2453210351929793,0.2599887450759711,0.12952855403831906,0.8063647934548991,0.5432143170213913,0.5284835157264838,0.2230638050992057,1.1441700000000001,1.14364,1.15584,1.15426,short_buy,-0.001,0.015999999999999986
178,178,0.2597320724980297,0.25475453339230475,0.2561117578579745,0.25044456949915617,0.10822218693765216,0.7494813778800504,0.6773090114476883,0.42779642074927743,0.2742248682524483,1.1542,1.14846,1.1570200000000002,1.15002,short,0,0.015999999999999986
179,179,0.2501857480580887,0.24820875718708565,0.25020148652279056,0.24335396736072065,0.1041931300942098,0.6390879439363238,0.6089005910890267,0.4676224464692467,0.2567917762986258,1.14996,1.14582,1.15406,1.14687,short_buy,0.002,0.017999999999999988
180,180,0.24147247551502884,0.23524988942945635,0.24854481955762545,0.2432864378165451,0.0845738064994178,0.57343218660204,0.4840398797813188,0.4670619133203429,0.23142806107961975,1.14609,1.1450799999999999,1.1482,1.1468399999999999,short,0,0.017999999999999988
181,181,0.2431610942249242,0.23697478991596624,0.2331870690427152,0.2308159819921217,0.12418624960304858,0.4613586961726908,0.5211713119397923,0.4378221309977992,0.2463672865766778,1.1468399999999999,1.13822,1.14898,1.1413,short_buy,0.002,0.01999999999999999
182,182,0.2303275920297198,0.2226006191950464,0.23222441121160586,0.2259538548114803,0.0837203609611517,0.3664328594117975,0.4366643274825657,0.2897700266855052,0.25265029170315584,1.14114,1.1377899999999999,1.14248,1.13914,short,0,0.01999999999999999
183,183,0.2264099966227625,0.21844316674038056,0.23050058207217686,0.22545863815419298,0.08430917222398646,0.3512166059926541,0.4176060921841236,0.3342862392114813,0.2381582607946974,1.1394,1.1370200000000001,1.1406,1.1389200000000002,hold,1.9999999999886943e-05,0.01999999999999999
184,184,0.22514916131937426,0.2194161875276429,0.2266947255305815,0.2193359594822739,0.07574163755689636,0.3397580735420236,0.519599732907155,0.3208478754638509,0.2599910452362325,1.13884,1.13532,1.14104,1.1362,short_buy,0.002,0.021999999999999992
185,185,0.219115163796015,0.2152145068553739,0.22752305901316405,0.2201913337084975,0.05740909812638933,0.3522047791059588,0.5264911942528104,0.40272177051886027,0.24393988823288404,1.13616,1.1356899999999999,1.13914,1.13658,short,0,0.021999999999999992
186,186,0.22037599909940372,0.2113224237063244,0.22284409420614304,0.21879572312886925,0.06770667936911189,0.3301843536911264,0.5122938954831289,0.3631280093892198,0.24687969294058285,1.1367200000000002,1.1336,1.1373799999999998,1.13596,hold,0.0004199999999998429,0.021999999999999992
187,187,0.21889001463469565,0.21592215833701892,0.2261574281364738,0.2235453010692178,0.06630080978088282,0.3698780629620354,0.5919488575684491,0.4475110184729759,0.247921374085754,1.13606,1.1350799999999999,1.1394600000000001,1.1380700000000001,short_buy,-0.001,0.02099999999999999
188,188,0.22350557244174254,0.21523662096417548,0.21241156980388665,0.20650534608891424,0.12972372181644967,0.2875301277148034,0.5946538389208996,0.41244714912100894,0.2540840919337998,1.13811,1.12894,1.13915,1.1305,short,0,0.02099999999999999
189,189,0.20601148260722707,0.2210084033613449,0.21487418286021304,0.2291727630838496,0.10298242828411136,0.4067870917495709,0.3969281813623301,0.44267667001884414,0.20480056663986132,1.13034,1.13004,1.14176,1.14057,short_buy,-0.001,0.01999999999999999
190,190,0.22812113024879,0.2268244139761169,0.23502283513924974,0.23378728193584705,0.06911585688578385,0.5052989651986566,0.4994754017795521,0.47092463669108,0.22153113606778185,1.14016,1.13904,1.14439,1.14262,short,0,0.01999999999999999
191,191,0.2343352471012049,0.22821760283060585,0.2397017999462703,0.23527293190771,0.08631046893193607,0.5491181111172673,0.5555741218053634,0.4286237869614877,0.2423346672970905,1.1429200000000002,1.14113,1.1450200000000001,1.1432799999999999,hold,-0.0008599999999998829,0.01999999999999999
192,192,0.2349206349206351,0.2396284829721363,0.2385824303752128,0.2458975801913337,0.09893683179845454,0.6607008766945138,0.4748178901485593,0.4771420349036354,0.21687962755705414,1.1431799999999999,1.14063,1.15018,1.148,short_buy,-0.001,0.01899999999999999
193,193,0.24577282449622856,0.2424148606811147,0.24523148562729466,0.2385593697242548,0.07916203556684663,0.6802055777676238,0.5796982622257191,0.4903568752694492,0.24046015391255685,1.148,1.1436,1.15144,1.1447399999999999,short,0,0.01899999999999999
194,194,0.2385230215017447,0.2366651923927469,0.2448956747559777,0.24054023635340502,0.06895046046363926,0.6684054025266358,0.5103449275380105,0.4666546084246226,0.2314571544116271,1.14478,1.14345,1.1488399999999999,1.14562,short_buy,-0.001,0.017999999999999988
195,195,0.2394911628954184,0.2304511278195492,0.24263454822244096,0.2363534046145193,0.0477565629300307,0.6050243352625158,0.4868661851116149,0.4443118554066639,0.23201890226053445,1.14521,1.14244,1.1460299999999999,1.14376,short,0,0.017999999999999988
196,196,0.23622650005628756,0.2260504201680672,0.2374182860213128,0.22883511536297144,0.048735709749126714,0.5236145892738835,0.506982308940535,0.3983752003546313,0.2455249067927033,1.14376,1.14011,1.14404,1.14042,short_buy,0.002,0.01999999999999999
197,197,0.22888663739727585,0.21923927465723134,0.2283961672785887,0.21929093978615655,0.04637384884090187,0.4148775989327471,0.5222542238708185,0.3674243115528168,0.2534371307938469,1.1405,1.13608,1.14096,1.13618,short,0,0.01999999999999999
198,198,0.21961049195091736,0.21023883237505528,0.22031431897555326,0.2142487338210468,0.0490268074521012,0.33565139864925075,0.4881224912690787,0.2606623365131486,0.2638181942481229,1.13638,1.13247,1.13689,1.13394,short_buy,0.002,0.021999999999999992
199,199,0.21429697174378032,0.2062582927908005,0.21953076027581275,0.21042205965109734,0.04032033979040965,0.31822216115319263,0.5449033754069448,0.3446618553177383,0.2577687151145349,1.13402,1.13212,1.13509,1.13224,short,0,0.021999999999999992
200,200,0.20979398851739284,0.20163644405130485,0.20748634369123334,0.19988745075970732,0.043145310680639364,0.2518026208370356,0.5523818637029252,0.35392602489440994,0.25450114528220885,1.13202,1.1267399999999999,1.133,1.1275600000000001,short_buy,0.002,0.023999999999999994
201,201,0.2000000000000004,0.20378151260504196,0.2053371541148026,0.2112324141812046,0.04258296284534773,0.32435112519204584,0.4150652934086941,0.4128310090835516,0.21059012554011047,1.1276700000000002,1.12578,1.1339700000000001,1.1326,short,0,0.023999999999999994
202,202,0.2111899133175731,0.2041795665634676,0.2058744515089103,0.19653348339898705,0.05106779930136551,0.2896977377969435,0.6515563655423399,0.4203666751767869,0.2579649095541516,1.1326399999999999,1.12602,1.13415,1.1260700000000001,short_buy,0.002,0.025999999999999995
203,203,0.1962850388382304,0.1971472799646176,0.2034342258440047,0.2043444006752956,0.06976751878903356,0.3217106607434464,0.5194600176058007,0.4223133352874717,0.22701855637134244,1.12602,1.12493,1.13097,1.12954,short,0,0.025999999999999995
204,204,0.20407519981988026,0.19635117204776634,0.20007611713083184,0.20416432189082726,0.05739917434106065,0.3388112380052781,0.5031512625215455,0.4506119155851486,0.21706760968998595,1.1294799999999998,1.12343,1.1306100000000001,1.1294600000000001,hold,-0.00012000000000014205,0.025999999999999995
205,205,0.2035798716649779,0.20247678018575824,0.21245634458672874,0.20776589758019146,0.03146832327723087,0.4045715058364666,0.5615535033878281,0.452523759910255,0.2284434543532811,1.12926,1.12896,1.1333799999999998,1.13106,short_buy,-0.001,0.024999999999999994
206,206,0.2079027355623102,0.20773993808049568,0.20932210978776736,0.21451885199774934,0.05775643061289298,0.4405253374601533,0.5030637577769047,0.4381514353141057,0.2178140870712415,1.1311799999999999,1.1275600000000001,1.13576,1.13406,short,0,0.024999999999999994
207,207,0.21467972531802326,0.21074745687748772,0.22038148114981665,0.21370849746764212,0.06209312480152429,0.4937479209517308,0.5759501213459676,0.4209374542538799,0.2370216250899979,1.13419,1.1325,1.1371200000000001,1.1337,hold,0.00016000000000013798,0.024999999999999994
208,208,0.21375661375661376,0.2096859796550202,0.21935166114444335,0.213100731570062,0.07187466920715571,0.5090157990961081,0.5596740115644165,0.4190510002610887,0.2341975718477536,1.13378,1.13204,1.1366399999999999,1.13343,hold,0.0004300000000001305,0.024999999999999994
209,209,0.21391421816953735,0.20729765590446692,0.2184113907047553,0.21307822172200375,0.04927821001376098,0.5245512742412589,0.5392445651578828,0.4213737688820524,0.2297818889192183,1.13385,1.13162,1.1355600000000001,1.13342,hold,0.00043999999999997394,0.024999999999999994
210,210,0.2133288303501072,0.2099292348518354,0.2211874272409779,0.21830050647158145,0.045745342436752406,0.6252005861405718,0.4738154914394746,0.4542993120365124,0.2087506756290762,1.1335899999999999,1.13286,1.13675,1.13574,short_buy,-0.001,0.023999999999999994
211,211,0.219115163796015,0.21773551525873508,0.22492612160830985,0.22545863815419298,0.05717754313538689,0.7507180633293097,0.4570648978527512,0.5807377122308149,0.1813404539199619,1.13616,1.1345299999999998,1.14028,1.1389200000000002,short,0,0.023999999999999994
212,212,0.2253743104806936,0.21791242812914655,0.228754365541327,0.2210241980866629,0.05590068275643061,0.7150973901349983,0.5319879951005371,0.48265452457139596,0.21647178097174366,1.13894,1.13624,1.14036,1.13695,hold,0.0017700000000002492,0.023999999999999994
213,213,0.2203985140155353,0.2214727996461747,0.22812751858153515,0.2212718064153068,0.06729318831375039,0.6908781217703021,0.5609698505204673,0.4875259425210892,0.22325489115760272,1.13673,1.13596,1.1419700000000002,1.13706,hold,0.0016600000000001947,0.023999999999999994
214,214,0.22114150624788914,0.21901813356921726,0.2266947255305815,0.21996623522791225,0.05715107970784376,0.643346407781031,0.5067846954055517,0.4705143091844051,0.21634999572208086,1.13706,1.13532,1.14086,1.13648,short_buy,0.002,0.025999999999999995
215,215,0.22388832601598552,0.2133790358248562,0.2168442733052744,0.214338773213281,0.04478935111675664,0.5224635395321855,0.4348499381439509,0.4348778047627624,0.20915911910439747,1.13828,1.1309200000000001,1.13831,1.13398,short,0,0.025999999999999995
216,216,0.2141618822469888,0.20411322423706335,0.21245634458672874,0.20713562183455256,0.051984095480046566,0.3882208202667164,0.38221103482313856,0.4029451361655301,0.20404024387989053,1.13396,1.12896,1.13412,1.13078,short_buy,0.002,0.027999999999999997
217,217,0.2070021389170323,0.20044228217602844,0.21151607414704068,0.2068655036578505,0.047607706150100564,0.3442118648051073,0.3052581125174927,0.38856666802084416,0.1891206595418825,1.13078,1.1285399999999999,1.13246,1.13066,short,0,0.027999999999999997
218,218,0.2068670494202413,0.1994692613887662,0.1871138174979851,0.18151941474395056,0.08427609293955753,0.091406772366786,0.19728886618463748,0.3243276940782753,0.17756685841859726,1.1307200000000002,1.11764,1.13202,1.1194,short_buy,0.002,0.03
219,219,0.18131261961049192,0.1830827067669176,0.18912868272588906,0.19068092290377053,0.06302596062241983,0.17699496819308452,0.16274897622506485,0.3646124050065628,0.15740941561294985,1.11937,1.1185399999999999,1.12461,1.12347,short,0,0.03
220,220,0.1902960711471348,0.1858469703670945,0.19727769320318791,0.19299943725379887,0.04424023499523658,0.29126884836647804,0.33221882985659096,0.4177536734218949,0.17924733602775852,1.1233600000000001,1.12218,1.12586,1.1245,short_buy,-0.001,0.028999999999999998
221,221,0.19290780141843966,0.19610791685095114,0.2025163427957374,0.20254361283061376,0.06650259341589923,0.4020470015153553,0.33792201694660023,0.4956863022849829,0.16349544769633115,1.12452,1.12452,1.1305,1.1287399999999999,short,0,0.028999999999999998
222,222,0.20218394686479813,0.2035603715170283,0.2097698576161908,0.2116375914462577,0.04868278289404043,0.4915430255857422,0.3122975618977217,0.5176831975671911,0.15253700690891298,1.1286399999999999,1.12776,1.1338700000000002,1.13278,short_buy,-0.001,0.027999999999999997
223,223,0.21191039063379485,0.20331711632021265,0.213486164592102,0.2063702870005627,0.053042632581771984,0.4850711495187231,0.4143556638026357,0.5048148465194248,0.17943355158734556,1.13296,1.12942,1.13376,1.13044,short,0,0.027999999999999997
