,0,1,2,3,4,5,6,7,8,open,low,high,close
50,0.2892040977147359,0.2826183104820879,0.2930509537028746,0.2890939786156444,0.18641169154228857,0.5034540417995874,0.42194566569706127,0.3528439203550525,0.2923735184833801,1.16729,1.16496,1.16962,1.16719
51,0.2887087695598335,0.2806501547987613,0.284812393659891,0.2922228474957795,0.16939239970360961,0.4811347192045588,0.31664042436995443,0.46591413307454194,0.24853019806029375,1.16707,1.16128,1.1687299999999998,1.16858
52,0.29323426770235256,0.2891198584697039,0.29891645025521596,0.2979403489026455,0.1484631364454324,0.5859856305861197,0.4034257302660007,0.45631090221595894,0.26581595879700726,1.16908,1.1675799999999998,1.17256,1.1711200000000002
53,0.29746707193515703,0.2933657673595754,0.2930061789200325,0.28682048396173343,0.17506218905472637,0.5158627089525604,0.49174401792034206,0.4382050631642463,0.28726221227977156,1.17096,1.16494,1.17448,1.16618
54,0.28627715861758435,0.27576293675364894,0.28234978060356414,0.28173325830050683,0.1738680268868424,0.32956993576444815,0.3273565420567269,0.3560320788319162,0.269086215864274,1.16599,1.16018,1.16652,1.16392
55,0.2814814814814812,0.27879256965944305,0.27630518491985284,0.2823185143500283,0.2652495501217318,0.3238400892720417,0.3610524648712905,0.3726349822212233,0.272409164867664,1.16386,1.1574799999999998,1.16789,1.16418
56,0.2829899808623209,0.29199469261388755,0.2878570788931672,0.30052898142937534,0.2943626283476236,0.5367927057237261,0.32496798279762795,0.5317428499703586,0.23288316726260264,1.1645299999999998,1.16264,1.17386,1.17227
57,0.3012946076775865,0.29482529854046907,0.3006626667860663,0.293393359594823,0.1675101884196041,0.563335918596746,0.5507406850029353,0.5184072368188799,0.2827205469087974,1.17266,1.16836,1.17514,1.1691
58,0.29318923787008894,0.28717381689517885,0.29417032327393206,0.2916150815981993,0.18548216364983594,0.46567689664752826,0.40642407798770636,0.48489521539718006,0.2600147224455031,1.16906,1.16546,1.1716799999999998,1.16831
59,0.2911178655859506,0.2920389208314907,0.2963195128503628,0.3021046707934725,0.19972941145337145,0.5683544775648711,0.34684773304484307,0.47562950881593924,0.2489644590704109,1.16814,1.16642,1.17388,1.17297
60,0.30266801756163464,0.29314462627156135,0.2909689263007073,0.28227349465391144,0.19885611834444797,0.42781686953085735,0.5620696719569895,0.3762328461818331,0.3158879729079725,1.17327,1.16403,1.17438,1.16416
61,0.2821569289654398,0.27558602388323744,0.28651383540789827,0.2856949915588068,0.15214486080237113,0.3406572686700586,0.24344549300187393,0.40281346453520833,0.24261824897417772,1.16416,1.16204,1.16644,1.1656799999999998
62,0.2856242260497579,0.2876160990712076,0.29278230500582103,0.29661226786719175,0.10757052503440245,0.561077835009916,0.34245115425912614,0.5298475161794436,0.23732053110703707,1.1657,1.16484,1.17188,1.1705299999999998
63,0.2966340200382754,0.29367536488279533,0.3008417659174352,0.2933483398987056,0.16123174023499523,0.6327727835732445,0.5425483127862845,0.4926989286062688,0.28589906199994375,1.17059,1.16844,1.17462,1.16908
64,0.29372959585725544,0.283370190181336,0.2947971702337244,0.28623522791221195,0.15283290991849263,0.45833779116355866,0.41995303306007964,0.3969910637559033,0.2783639295216203,1.1693,1.16574,1.16996,1.16592
65,0.2860294945401329,0.276293675364883,0.2778275275364917,0.26939786156443446,0.1430249020853181,0.21725917993935057,0.4604323607764744,0.26205752230205775,0.3143669392336241,1.16588,1.15816,1.16676,1.15844
66,0.2699088145896656,0.2637549756744803,0.27290230142383837,0.2655711873944855,0.17035831480893404,0.19749871918784398,0.4390516746681221,0.34572246198581136,0.2926501534648549,1.15872,1.15596,1.16109,1.15674
67,0.26576607002138897,0.2551525873507299,0.26623085878033476,0.26226223972988205,0.10505980734624748,0.2099905652033731,0.38846219761114875,0.3557499311498743,0.27536173123965046,1.15688,1.15298,1.1572,1.15527
68,0.26234380276933456,0.26320212295444523,0.2707531118474077,0.2725042205965113,0.11306168624960306,0.329226015637905,0.3733419544049435,0.40668451254063553,0.2579930813924909,1.15536,1.155,1.16084,1.15982
69,0.2726106045254983,0.2675364882795226,0.2759469866571146,0.27525042205965145,0.11184436858261881,0.38359867215014337,0.4125408675735889,0.4714146848212479,0.2525042833724456,1.15992,1.15732,1.1628,1.16104
70,0.27517730496453896,0.26559044670499804,0.26529058834064667,0.25631963984243084,0.12055745210119614,0.3033478218725766,0.6871942374615666,0.3175487913230878,0.33887326394887146,1.16106,1.15256,1.16192,1.1526299999999998
71,0.2565349544072946,0.24736842105263127,0.23453031252798467,0.2305683736634778,0.311153673123743,0.17418394130430367,0.36414643635978144,0.43686807954447426,0.24586953824930585,1.15278,1.1388200000000002,1.1536799999999998,1.14119
72,0.2213441404930769,0.22436974789915992,0.22938121250111937,0.23000562746201497,0.24829310892346776,0.18429959182669634,0.32451845384296074,0.5052589999142468,0.2204865173407156,1.13715,1.13652,1.14328,1.14094
73,0.23028256219745563,0.2236178681999118,0.22150085072087408,0.21519414743950505,0.17977929501429024,0.20475849828937998,0.4631859965454701,0.5283507214541211,0.238330703609121,1.14112,1.133,1.14294,1.13436
74,0.21560283687943274,0.2072534276868643,0.21500850720874035,0.21577940348902655,0.1891705038636604,0.23852339995716954,0.4461035303241061,0.5292558318543356,0.22604356762135933,1.1346,1.1301,1.13554,1.13462
75,0.21564786671169642,0.21912870411322455,0.22279931942330095,0.2225323579065845,0.20275285805017465,0.32421825038886803,0.5304006562811389,0.4736231133569924,0.24753669884987062,1.13462,1.13358,1.14091,1.13762
76,0.2224023415512779,0.22706766917293258,0.22969463598101555,0.23635340461451929,0.16636895310680638,0.3905280717339231,0.4935920063811179,0.4635801376434511,0.23988183434125077,1.13762,1.13666,1.1445,1.14376
77,0.23665428346279416,0.23597965501990242,0.23596310557893782,0.24646032639279702,0.12739494019265377,0.4469075748816382,0.42513852530604174,0.47326204574461905,0.2235016727747912,1.14395,1.13946,1.1485299999999998,1.14825
78,0.24604300348981206,0.2616762494471474,0.2553058117668128,0.26631401238041674,0.1920880967502911,0.5774312886564719,0.34252647579406986,0.5640057022027077,0.1923539403925074,1.14812,1.1481,1.16015,1.15707
79,0.26630642800855553,0.26643078283945193,0.27146950837288425,0.27209904333145774,0.1636531438551921,0.6346090483276101,0.2529636262576518,0.6254812739036872,0.16717129052281435,1.15712,1.15532,1.1623,1.15964
80,0.2715298885511652,0.2613887660327291,0.26625324617175605,0.25976364659538587,0.16312056737588654,0.591135539015465,0.36861519502453255,0.5256789632141123,0.21460166465593283,1.15944,1.15299,1.16002,1.15416
81,0.2587189012720929,0.27023440955329525,0.2673054535685501,0.27786156443444004,0.17428813379908967,0.6412095495181768,0.2137344217933761,0.42336273363470833,0.20304029462757947,1.15375,1.15346,1.16402,1.1622
82,0.27625802093887203,0.2821318000884565,0.2807602758126624,0.29053460889139,0.13751720122790304,0.6918821066975459,0.29468088392309266,0.38181698527508856,0.2319678582372348,1.16154,1.15947,1.1694,1.16783
83,0.29057750759878404,0.2909111012826185,0.2958941524133611,0.29424873382104705,0.15515176775695988,0.7136319015041707,0.39564035415112786,0.2854117850749283,0.2739048539826422,1.1679,1.16623,1.17337,1.16948
84,0.2944050433412135,0.28562582927908,0.2936106384884036,0.29708497467642087,0.1723827670159839,0.6818536778358023,0.2998419627641378,0.27945439595277927,0.2581876688444349,1.1696,1.16521,1.17098,1.17074
85,0.29665653495440747,0.28754975674480343,0.29125996238918267,0.288261114237479,0.17041124166402033,0.6436673602104409,0.33442142479334164,0.30660862706670045,0.2649658050739016,1.1706,1.16416,1.17185,1.16682
86,0.28778565799842404,0.28151260504201725,0.2784543744962836,0.27333708497467674,0.21190258812321372,0.5820045453074637,0.39856344294461615,0.36292620981637247,0.2694198640436577,1.16666,1.15844,1.1691200000000002,1.16019
87,0.27238545536417896,0.267514374170721,0.27957374406734153,0.2775014068655038,0.11479834868212131,0.5615951351591103,0.30854032586489877,0.40061915153405814,0.24227380440783305,1.15982,1.15894,1.16279,1.16204
88,0.2772486772486773,0.26607695709862894,0.26632040834601994,0.2690827236916155,0.15348126389329947,0.5009049537680602,0.3313185351784097,0.46659252383242794,0.2337555677435244,1.16198,1.1530200000000002,1.16214,1.1583
89,0.268422830124958,0.27041132242370625,0.26923076923076933,0.27984243106359025,0.1844236265481105,0.5236064732748492,0.25780224717985323,0.4866505485611277,0.21190036880776883,1.15806,1.15432,1.1641,1.16308
90,0.2797253180231901,0.2744803184431668,0.2831557266947254,0.27817670230725944,0.16893259765004764,0.5476830768212438,0.3574400849261354,0.429182152967065,0.24200775926126453,1.16308,1.16054,1.16594,1.16234
91,0.27765394573905233,0.27231313578062816,0.2708650488045132,0.262127180641531,0.20751296707949612,0.39229725557907236,0.5270808576580922,0.3963456736711497,0.2861329413903485,1.16216,1.15505,1.16496,1.15521
92,0.26101542271755057,0.2649712516585583,0.26538013790633136,0.2715137872819362,0.12121903778977453,0.3689586286116799,0.4286224673571156,0.42156692370364784,0.2600861151043651,1.15477,1.1526,1.16164,1.15938
93,0.27171000788022087,0.27107474568774914,0.27424554490910735,0.2738998311761396,0.1361344871387742,0.4413312182380219,0.5071254778251779,0.4617926729323563,0.2687922711495588,1.15952,1.15656,1.1644,1.16044
94,0.2742541934031295,0.2724015922158339,0.27527536491448057,0.2789870568373667,0.14974992060971737,0.4629772740969079,0.4192753719080881,0.4971068450932714,0.24307269634732423,1.16065,1.1570200000000002,1.165,1.1627
95,0.27880220646178117,0.28372401592215857,0.28396167278588713,0.29319077096229645,0.14991531703186198,0.6198481540106924,0.3592157938611768,0.5459080706442064,0.2202867201216633,1.16267,1.1609,1.17012,1.16901
96,0.2930766632894295,0.28827952233525,0.28658099758216216,0.27853685987619625,0.14397758547687095,0.5728948715270806,0.6417831652618945,0.4184824798614664,0.306755583699363,1.16901,1.1620700000000002,1.17218,1.1625
97,0.27864460204885755,0.28301636444051304,0.2859317632309485,0.29177265053460905,0.10393511167566423,0.6362568541824369,0.37178351383344826,0.5153208274784228,0.23266814840904465,1.1626,1.16178,1.1698,1.16838
98,0.29195091748283225,0.2889429455992924,0.2935882510969823,0.288126055149128,0.16826439610458346,0.6881936857948768,0.5830144045581457,0.47138236788741816,0.2867482444317395,1.16851,1.1652,1.17248,1.16676
99,0.28751547900484054,0.28681999115435636,0.2931405032685593,0.28907146876758627,0.14832751137927383,0.6785889323353183,0.5395598367140365,0.5193717094088209,0.27039675562319326,1.16654,1.165,1.17152,1.16718
100,0.28940673195992367,0.30216718266253895,0.29734933285573556,0.3128868880135059,0.17954774002328783,0.7954519326046147,0.4789738887023515,0.5245105510333727,0.25700401041925447,1.16738,1.16688,1.17846,1.17776
101,0.3127772149048743,0.30623617868199904,0.31174442553953635,0.3062689926842995,0.1620256430612893,0.7603055436314209,0.6143783001710251,0.41220168761567605,0.3107355218052462,1.17776,1.17331,1.1803,1.17482
102,0.3055949566587862,0.3089119858469706,0.30970717292021166,0.30599887450759744,0.13428204721075473,0.7217033880691236,0.5851643085205196,0.4318995211118585,0.3040747552819621,1.17457,1.1724,1.18151,1.1747
103,0.3063379488911405,0.303936311366652,0.3112295155368495,0.3104108047270684,0.13847980840478458,0.6917638542880677,0.44689406512093616,0.44188448375901407,0.2764897813676687,1.1749,1.17308,1.17926,1.17666
104,0.31016548463356997,0.3050420168067226,0.31011014596579206,0.3046257737760274,0.19025881232137187,0.6447417343011013,0.46237980661906725,0.4455200938792526,0.28262850988352084,1.1766,1.17258,1.17976,1.17409
105,0.3039963976134187,0.2961079168509512,0.2906778902122324,0.28213843556555995,0.20186633322747963,0.4741852340542596,0.5459995369162983,0.43704891246507704,0.3026492751339614,1.17386,1.1639,1.17572,1.1641
106,0.2820218394686478,0.2727111897390538,0.2751858153487954,0.27351716375914464,0.16715624007621468,0.307624690773375,0.5218854550052339,0.2829967731472779,0.32477879181092456,1.1641,1.15698,1.16514,1.16027
107,0.27688843859056644,0.26693940734188387,0.27375302229784176,0.26795723128868887,0.1367133746162803,0.2690596356514527,0.5558923695159177,0.3208733153856196,0.3219026172034269,1.16182,1.15634,1.1625299999999998,1.1578
108,0.2681076212991108,0.2570986289252544,0.26072356049073164,0.26149690489589217,0.15323978511696834,0.21099663799050253,0.34397420385420985,0.35145949206541577,0.26626530545093,1.15792,1.15052,1.15808,1.15493
109,0.26144320612405714,0.2600176912870412,0.2514999552252174,0.24558244231851478,0.20921655022758548,0.21916737597578062,0.47977183875960305,0.387747100396045,0.2817553923812244,1.15496,1.1464,1.1594,1.14786
110,0.2443318698637846,0.24873949579831967,0.2514104056595327,0.25357343837929125,0.18099992060971737,0.27328240916074237,0.46264050422537656,0.5024346979414265,0.2530183964074621,1.14736,1.14636,1.1543,1.15141
111,0.2538781943037261,0.25033171163202167,0.25593265872660514,0.2553742262239731,0.1935270456229491,0.32642596793817547,0.5376516974099843,0.48747497109919824,0.26831034606454796,1.1516,1.14838,1.1550200000000002,1.15221
112,0.25547675334909364,0.24582043343653237,0.25060445956837096,0.24850872256612277,0.12310455700222293,0.32504655234231644,0.6272276596434784,0.4864628580761693,0.285063821703274,1.15231,1.146,1.15298,1.14916
113,0.24755150287065175,0.24000442282176035,0.2443807647532908,0.24859876195835698,0.18880001587805653,0.3338366828815508,0.5642680632139252,0.5310718865085254,0.26134523948327754,1.14879,1.14322,1.15035,1.1492
114,0.24811437577395037,0.249203892083149,0.25503716306975915,0.2551266178953292,0.18231647612998836,0.38752940392382224,0.5772494123731383,0.5192631169027645,0.26571312105101574,1.14904,1.14798,1.15451,1.1521
115,0.25520657435551064,0.26125608137992073,0.2640592818124832,0.2714687675858189,0.2784283370382132,0.4651059075583876,0.5002975369136327,0.44234447379225134,0.2631073544107017,1.15219,1.15201,1.15996,1.15936
116,0.2699313295057977,0.26368863334807613,0.26726067878570803,0.2638379290939792,0.18117854874563352,0.4726469208404338,0.6011412013270377,0.41306487927717006,0.2906792132307786,1.15873,1.15344,1.16106,1.1559700000000002
117,0.25937183383991885,0.2627598407784165,0.2684472105310294,0.2681373100731572,0.14758984333650896,0.5082191400531653,0.6072210699650309,0.397937359148002,0.29601796823555965,1.15404,1.1539700000000002,1.16064,1.15788
118,0.2681751660475066,0.266121185316232,0.27429031969194945,0.26721440630275767,0.14827458452418757,0.5728300789828378,0.6870806471921103,0.4020120972229327,0.31315312549875884,1.15795,1.15658,1.16216,1.15747
119,0.26680175616345836,0.256965944272446,0.25870869526282825,0.2503995498030388,0.17822126071768815,0.4368204433489001,0.5791511841036672,0.3282633964191245,0.3048824095370481,1.15734,1.14962,1.15802,1.15
120,0.2505910165484632,0.24524546660769575,0.24827617086057135,0.23972988182329777,0.19531001905366782,0.3056340999016802,0.5694140895276341,0.3048851245460585,0.3055725263911288,1.15014,1.14496,1.15272,1.14526
121,0.2398739164696608,0.24692613887660303,0.2446046386675023,0.25359594822734993,0.2073211072298084,0.38364846982870743,0.3298965658903293,0.3908669648694752,0.23568902336612552,1.1453799999999998,1.14332,1.1534799999999998,1.15142
122,0.25396825396825395,0.25035382574082277,0.24966418912868238,0.2424535734383797,0.1557074997353657,0.3730478306415384,0.6204952489640563,0.31043128080770177,0.30952500472714434,1.15164,1.1455799999999998,1.15503,1.14647
123,0.24232804232804256,0.23697478991596624,0.24603743171845643,0.2441193021947105,0.18363303165025935,0.3199314322813506,0.4718283711597423,0.30643899518086515,0.27626979436775045,1.14647,1.14396,1.14898,1.14721
124,0.24415175053472943,0.2341441839893852,0.23238112295155397,0.2259538548114803,0.21483341272361597,0.21864124581539565,0.46535161741937947,0.33234907797820434,0.2689033887108796,1.14728,1.13786,1.1477,1.13914
125,0.22609478779691533,0.22436974789915992,0.22734395988179465,0.22221722003376457,0.2006457076320525,0.21753654338234263,0.442408327911274,0.42395793745840155,0.24486849957660217,1.13926,1.13561,1.14328,1.1374799999999998
126,0.22192952831250712,0.2217160548429899,0.22277693203187962,0.2286325267304444,0.20591854557002223,0.26913313386558685,0.3439312638621987,0.4368381738586025,0.2168357198757947,1.13741,1.13357,1.14208,1.1403299999999998
127,0.226274907125971,0.2207651481645292,0.22837377988716742,0.2218570624648288,0.17638536043188313,0.2945434732339012,0.518224539244495,0.4507514910608288,0.2482686697618371,1.13934,1.13607,1.14165,1.13732
128,0.22172689406731985,0.21441839893852266,0.2238291394286737,0.21555430500844133,0.15810243992801948,0.2886301672245325,0.623446207941565,0.43641082539156395,0.26952010141943616,1.13732,1.13404,1.13878,1.13452
129,0.21519756838905774,0.20835913312693494,0.21523238112295182,0.20801350590883533,0.1856971789986239,0.27935088468382924,0.6088834282538393,0.39466941883411943,0.2710028862863232,1.13442,1.1302,1.13604,1.13117
130,0.20781267589778238,0.22251216275984065,0.21653084982537818,0.22987056837366343,0.19227334074309305,0.3888719792104137,0.45758388382000104,0.390544535158578,0.23697687977322615,1.13114,1.13078,1.14244,1.14088
131,0.22951705504896974,0.22954444935869114,0.23090355511775773,0.22507597073719757,0.22034442150947392,0.43542539500801636,0.6266982049441894,0.45640218195038884,0.2595839860429493,1.14078,1.1372,1.14562,1.13875
132,0.22512664640324218,0.22246793454223804,0.22673950031342358,0.22937535171637613,0.14997155181539112,0.43499494292853963,0.49659196301575476,0.4299976683364233,0.23641125896532272,1.13883,1.13534,1.14242,1.14066
133,0.2291568163908589,0.22554179566563476,0.23529148383630336,0.2339223410241981,0.14288927701915952,0.5089189160791112,0.4880820651688999,0.4804631300331953,0.22550633076932428,1.14062,1.13916,1.14381,1.14268
